hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate
1967,4134,0,"Married","Male","White",29,0,1
1968,4135,1,"Single","F","White",31,0,0
1968,4136,0,"Single","Male","White",32,0,1
1969,4137,1,"Married","Female","White",32,1,1
1969,4138,0,"Married","Male","White",27,0,1
1969,4139,0,"Single","Female","White",2,0,0
1970,4140,1,"Single","F","Black",27,1,1
1970,4141,0,"Single","Male","White",34,1,0
1971,4142,1,"Married","Female","White",33,0,1
1971,4143,0,"Married","Male","White",28,0,1
1971,4144,0,"Single","Female","White",4,0,1
1972,4145,1,"Single","Male","White",30,1,1
1973,4146,1,"Single","Male","Asian",34,0,1
1974,4147,1,"Single","Female","Asian",34,0,1
1974,4148,0,"Single","Male","White",30,0,1
1974,4149,0,"Single","Female","Asian",2,0,1
1975,4150,1,"Single","Male","White",30,0,1
1976,4151,1,"Married","Female","White",26,1,1
1976,4152,0,"Married","Male","Black",26,0,1
1976,4153,0,"Single","Female","White",5,0,1
1976,4154,0,"Single","Female","White",2,0,0
1977,4155,1,"Married","Female","Asian",25,0,0
1977,4156,0,"Married","Male","White",34,1,1
1977,4157,0,"Single","Male","Asian",6,0,1
1978,4158,1,"Single","Female","White",31,1,1
1978,4159,0,"Single","Female","White",7,0,0
1979,4160,1,"Single","FEMALE","White",32,0,0
1979,4161,0,"Single","Male","White",29,1,1
1980,4162,1,"Married","F","White",32,1,0
1980,4163,0,"Married","Male","Asian",27,0,0
1981,4164,1,"Single","Male","White",27,1,1
1982,4165,1,"Single","FEMALE","White",34,1,1
1982,4166,0,"Single","Male","Asian",31,0,1
1983,4167,1,"Single","F","Black",34,1,0
1983,4168,0,"Single","MALE","Asian",27,1,0
1984,4169,1,"Single","Female","Black",32,0,1
1984,4170,0,"Single","Male","White",27,0,1
1985,4171,1,"Single","Female","White",31,1,0
1985,4172,0,"Single","Male","White",6,0,0
1986,4173,1,"Married","Female","White",30,1,1
1986,4174,0,"Married","Male","White",30,1,0
1986,4175,0,"Single","Male","White",3,0,1
1986,4176,0,"Single","Female","White",3,0,1
1987,4177,1,"Single","F","White",33,1,1
1987,4178,0,"Single","Male","White",6,0,1
1987,4179,0,"Single","Female","White",6,0,1
1988,4180,1,"Single","Female","Asian",33,1,0
1988,4181,0,"Single","Male","Black",34,1,0
1988,4182,0,"Single","Male","Asian",2,0,1
1989,4183,1,"Single","FEMALE","White",32,1,1
1989,4184,0,"Single","Male","White",33,1,1
1990,4185,1,"Single","Male","Asian",32,1,1
1991,4186,1,"Single","Female","White",32,0,0
1991,4187,0,"Single","MALE","White",30,1,1
1991,4188,0,"Single","Male","White",7,0,0
1992,4189,1,"Single","Female","White",31,1,1
1993,4190,1,"Married","Female","Asian",28,1,1
1993,4191,0,"Married","Male","White",31,1,0
1993,4192,0,"Single","Male","Asian",7,0,1
1994,4193,1,"Single","Male","White",31,1,0
1995,4194,1,"Single","Female","White",30,0,1
1995,4195,0,"Single","Male","White",33,1,1
1995,4196,0,"Single","Female","White",6,0,1
1996,4197,1,"Single","Female","White",33,1,1
1996,4198,0,"Single","MALE","Asian",26,1,0
1996,4199,0,"Single","Male","White",3,0,1
1996,4200,0,"Single","Male","White",6,0,0
1997,4201,1,"Single","Male","Asian",27,0,0
1998,4202,1,"Single","Female","White",28,0,1
1999,4203,1,"Single","F","Asian",30,1,1
1999,4204,0,"Single","Male","Black",34,1,1
1999,4205,0,"Single","Female","Asian",2,0,1
2000,4206,1,"Single","Male","White",30,1,1
2001,4207,1,"Single","Male","White",34,1,1
2002,4208,1,"Single","Female","White",27,0,1
2002,4209,0,"Single","Male","White",25,0,1
2003,4210,1,"Single","F","White",27,0,1
2003,4211,0,"Single","Male","Asian",29,1,1
2004,4212,1,"Single","Male","White",32,1,0
2005,4213,1,"Single","Female","White",25,1,1
2005,4214,0,"Single","Male","White",4,0,1
2005,4215,0,"Single","Female","White",5,0,0
2006,4216,1,"Single","F","Asian",25,1,1
2006,4217,0,"Single","Male","White",26,0,1
2006,4218,0,"Single","Male","Asian",5,0,1
2007,4219,1,"Single","F","White",31,0,1
2007,4220,0,"Single","Male","Asian",27,0,1
2008,4221,1,"Married","Female","White",28,1,1
2008,4222,0,"Married","MALE","White",30,0,1
2009,4223,1,"Single","Female","White",32,0,0
2009,4224,0,"Single","Male","White",33,0,1
2010,4225,1,"Single","Female","White",32,1,1
2010,4226,0,"Single","Male","Black",31,1,1
2010,4227,0,"Single","Male","White",2,0,0
2011,4228,1,"Single","Male","White",31,1,1
2012,4229,1,"Single","FEMALE","White",27,0,1
2012,4230,0,"Single","Male","White",27,1,1
2012,4231,0,"Single","MALE","White",6,0,0
2012,4232,0,"Single","Male","White",4,0,1
2013,4233,1,"Married","Female","White",28,0,1
2013,4234,0,"Married","Male","Black",27,0,0
2013,4235,0,"Single","Male","White",6,0,1
2014,4236,1,"Single","Male","White",32,1,1
2015,4237,1,"Single","Female","Black",31,1,0
2015,4238,0,"Single","Male","White",33,0,1
2016,4239,1,"Single","Female","White",33,1,1
2016,4240,0,"Single","Male","White",31,0,1
2016,4241,0,"Single","Male","White",3,0,0
2017,4242,1,"Married","Female","Asian",34,0,1
2017,4243,0,"Married","MALE","White",34,0,1
2018,4244,1,"Single","Male","White",32,0,1
2019,4245,1,"Single","Male","White",34,0,1
2020,4246,1,"Single","Female","White",26,0,0
2021,4247,1,"Single","Female","White",33,0,1
2021,4248,0,"Single","Male","White",32,0,0
2022,4249,1,"Single","Female","Black",31,0,1
2022,4250,0,"Single","Male","Asian",32,1,0
2022,4251,0,"Single","Female","Black",5,0,1
2022,4252,0,"Single","Male","Black",4,0,1
2023,4253,1,"Married","Female","Asian",30,0,1
2023,4254,0,"Married","Male","Asian",26,0,0
2024,4255,1,"Married","Female","White",30,1,0
2024,4256,0,"Married","Male","White",30,0,0
2024,4257,0,"Single","Female","White",2,0,0
2024,4258,0,"Single","MALE","White",2,0,1
2025,4259,1,"Single","Male","White",34,1,1
2026,4260,1,"Married","Female","White",30,0,0
2026,4261,0,"Married","Male","White",27,1,1
2027,4262,1,"Single","Female","Black",25,0,1
2027,4263,0,"Single","Male","Asian",33,0,1
2028,4264,1,"Single","Female","White",33,0,1
2028,4265,0,"Single","Male","Asian",33,0,1
2028,4266,0,"Single","Male","White",3,0,1
2029,4267,1,"Married","F","White",32,0,0
2029,4268,0,"Married","Male","White",25,1,0
2030,4269,1,"Single","Male","White",27,1,1
2031,4270,1,"Single","Male","White",27,0,1
2032,4271,1,"Single","Female","White",27,0,1
2032,4272,0,"Single","Male","White",6,0,0
2033,4273,1,"Single","Female","White",25,0,1
2033,4274,0,"Single","Male","Black",28,0,1
2033,4275,0,"Single","Female","White",6,0,0
2034,4276,1,"Married","Female","White",26,0,0
2034,4277,0,"Married","Male","White",31,0,0
2034,4278,0,"Single","Male","White",7,0,1
2034,4279,0,"Single","FEMALE","White",7,0,1
2035,4280,1,"Single","Female","White",25,0,0
2035,4281,0,"Single","Male","Black",32,0,1
2035,4282,0,"Single","Male","White",4,0,1
2035,4283,0,"Single","Female","White",2,0,1
2036,4284,1,"Single","Female","White",30,1,1
2036,4285,0,"Single","Male","White",33,0,0
2036,4286,0,"Single","Female","White",6,0,1
2037,4287,1,"Married","FEMALE","Black",30,1,1
2037,4288,0,"Married","Male","White",29,1,1
2037,4289,0,"Single","Male","Black",2,0,0
2037,4290,0,"Single","Male","Black",4,0,1
2038,4291,1,"Single","Female","Asian",25,0,1
2038,4292,0,"Single","Male","Asian",31,1,1
2039,4293,1,"Single","Female","Black",30,1,1
2039,4294,0,"Single","Male","White",30,0,1
2040,4295,1,"Single","Female","White",32,1,0
2040,4296,0,"Single","Male","White",25,1,1
2041,4297,1,"Married","FEMALE","Asian",26,1,1
2041,4298,0,"Married","Male","White",28,1,1
2041,4299,0,"Single","Female","Asian",6,0,1
2042,4300,1,"Single","Female","White",28,1,1
2042,4301,0,"Single","MALE","White",33,0,0
2043,4302,1,"Single","Male","White",27,1,1
2044,4303,1,"Single","Male","White",31,1,1
2045,4304,1,"Single","Male","White",33,0,1
2045,4305,0,"Single","Male","White",7,0,0
2045,4306,0,"Single","Male","White",6,0,0
2046,4307,1,"Single","Female","White",32,0,1
2046,4308,0,"Single","Male","White",28,0,1
2046,4309,0,"Single","Female","White",3,0,1
2047,4310,1,"Single","Female","White",31,1,1
2047,4311,0,"Single","Male","Black",29,1,1
2047,4312,0,"Single","Male","White",5,0,1
2047,4313,0,"Single","Male","White",5,0,1
2048,4314,1,"Single","Female","White",27,1,0
2049,4315,1,"Single","Female","White",28,1,0
2049,4316,0,"Single","Male","White",32,0,1
2049,4317,0,"Single","F","White",6,0,1
2050,4318,1,"Single","Female","Asian",32,1,0
2050,4319,0,"Single","Male","White",33,1,1
2051,4320,1,"Married","Female","White",33,1,1
2051,4321,0,"Married","Male","White",26,0,1
2052,4322,1,"Single","Male","White",32,0,1
2053,4323,1,"Single","Female","White",34,0,1
2053,4324,0,"Single","Male","White",26,0,1
2053,4325,0,"Single","Female","White",3,0,0
2053,4326,0,"Single","Male","White",5,0,1
2054,4327,1,"Married","F","White",32,0,1
2054,4328,0,"Married","Male","White",34,1,0
2055,4329,1,"Single","F","White",32,1,0
2055,4330,0,"Single","Male","White",34,1,1
2056,4331,1,"Single","Female","Black",30,1,1
2056,4332,0,"Single","Male","White",31,0,1
2057,4333,1,"Single","Male","White",31,0,1
2058,4334,1,"Single","Male","White",30,1,0
2059,4335,1,"Single","Male","White",27,0,1
2060,4336,1,"Married","Female","White",32,1,1
2060,4337,0,"Married","Male","Asian",32,1,1
2060,4338,0,"Single","Male","White",4,0,1
2061,4339,1,"Single","FEMALE","White",29,1,0
2061,4340,0,"Single","Male","Asian",31,1,0
2061,4341,0,"Single","Male","White",6,0,0
2062,4342,1,"Single","F","White",29,0,1
2063,4343,1,"Single","Male","Black",27,0,1
2064,4344,1,"Single","Female","White",33,0,0
2064,4345,0,"Single","Male","Asian",32,0,0
2065,4346,1,"Single","Female","Black",30,0,1
2065,4347,0,"Single","Male","Asian",25,0,1
2066,4348,1,"Single","Female","Black",30,0,1
2066,4349,0,"Single","Male","White",34,1,1
2067,4350,1,"Single","MALE","White",32,1,1
2068,4351,1,"Single","Male","White",32,1,1
2069,4352,1,"Single","Female","White",27,1,1
2069,4353,0,"Single","Male","White",34,1,1
2070,4354,1,"Single","FEMALE","White",33,1,1
2070,4355,0,"Single","Male","White",34,1,1
2071,4356,1,"Single","F","White",26,1,1
2071,4357,0,"Single","Male","White",28,0,0
2071,4358,0,"Single","FEMALE","White",2,0,1
2072,4359,1,"Married","FEMALE","Black",34,1,0
2072,4360,0,"Married","Male","Asian",30,0,1
2072,4361,0,"Single","Female","Black",6,0,0
2072,4362,0,"Single","F","Black",6,0,0
2073,4363,1,"Married","Female","White",28,0,1
2073,4364,0,"Married","Male","White",27,0,0
2074,4365,1,"Single","Female","Asian",29,0,1
2074,4366,0,"Single","Male","Asian",34,0,1
2074,4367,0,"Single","Male","Asian",2,0,1
2075,4368,1,"Married","FEMALE","Asian",32,0,1
2075,4369,0,"Married","Male","White",30,1,0
2076,4370,1,"Single","Female","White",25,0,1
2076,4371,0,"Single","Male","Black",32,1,0
2077,4372,1,"Single","FEMALE","White",25,0,0
2077,4373,0,"Single","Male","White",28,1,1
2078,4374,1,"Single","Female","White",29,1,1
2078,4375,0,"Single","Male","White",26,1,1
2078,4376,0,"Single","Male","White",6,0,1
2079,4377,1,"Single","Female","White",32,1,1
2080,4378,1,"Single","FEMALE","White",30,0,1
2080,4379,0,"Single","Male","Asian",32,0,1
2081,4380,1,"Married","Female","Asian",31,1,0
2081,4381,0,"Married","Male","White",27,1,1
2081,4382,0,"Single","Female","Asian",2,0,1
2081,4383,0,"Single","Male","Asian",5,0,1
2082,4384,1,"Single","Female","White",29,1,1
2082,4385,0,"Single","Male","Asian",27,0,1
2083,4386,1,"Single","Female","Asian",30,0,1
2084,4387,1,"Single","Male","White",30,0,1
2085,4388,1,"Single","Male","White",29,0,0
2085,4389,0,"Single","Female","White",4,0,0
2086,4390,1,"Single","Male","White",32,0,1
2087,4391,1,"Single","Male","Asian",30,0,0
2088,4392,1,"Single","Female","White",26,0,0
2088,4393,0,"Single","Male","White",25,0,0
2089,4394,1,"Single","Female","White",34,0,0
2090,4395,1,"Single","Male","Asian",29,0,0
2091,4396,1,"Single","Female","Asian",33,0,1
2091,4397,0,"Single","Male","White",25,0,1
2091,4398,0,"Single","Female","Asian",2,0,1
2092,4399,1,"Single","Male","White",28,1,1
2093,4400,1,"Single","Female","Asian",26,0,1
2093,4401,0,"Single","Male","White",31,0,0
2093,4402,0,"Single","MALE","Asian",3,0,0
2094,4403,1,"Married","Female","White",31,0,0
2094,4404,0,"Married","Male","White",29,1,0
2095,4405,1,"Married","Female","White",34,1,1
2095,4406,0,"Married","Male","Black",32,0,0
2096,4407,1,"Single","Female","White",26,1,1
2096,4408,0,"Single","Male","Asian",32,0,1
2097,4409,1,"Single","Male","White",26,0,1
2098,4410,1,"Single","Female","White",31,0,1
2098,4411,0,"Single","Female","White",7,0,0
2098,4412,0,"Single","F","White",6,0,1
2099,4413,1,"Single","Female","White",30,1,1
2099,4414,0,"Single","Male","White",30,0,1
2099,4415,0,"Single","Female","White",4,0,1
2099,4416,0,"Single","Female","White",4,0,1
2100,4417,1,"Single","Male","White",30,0,1
2101,4418,1,"Single","Female","White",32,1,1
2101,4419,0,"Single","Male","White",30,0,1
2101,4420,0,"Single","Female","White",3,0,1
2102,4421,1,"Single","Male","Black",32,1,0
2103,4422,1,"Married","Female","Black",30,1,1
2103,4423,0,"Married","MALE","White",31,1,1
2103,4424,0,"Single","Female","Black",5,0,0
2103,4425,0,"Single","Male","Black",5,0,1
2104,4426,1,"Single","Female","White",34,1,1
2104,4427,0,"Single","MALE","White",34,1,1
2105,4428,1,"Single","Female","Asian",30,1,0
2105,4429,0,"Single","Male","White",30,0,0
2105,4430,0,"Single","Female","Asian",6,0,0
2106,4431,1,"Single","Male","White",34,0,0
2107,4432,1,"Single","Male","White",25,0,1
2108,4433,1,"Married","F","Asian",25,0,0
2108,4434,0,"Married","Male","White",33,0,1
2108,4435,0,"Single","Female","Asian",6,0,0
2109,4436,1,"Married","Female","Black",34,1,1
2109,4437,0,"Married","Male","White",30,0,1
2109,4438,0,"Single","Male","Black",7,0,1
2110,4439,1,"Single","Female","White",30,0,1
2111,4440,1,"Single","Female","White",32,0,1
2111,4441,0,"Single","Male","White",33,0,0
2112,4442,1,"Single","Female","White",33,1,1
2112,4443,0,"Single","Male","White",32,1,1
2113,4444,1,"Single","Female","White",31,0,0
2113,4445,0,"Single","Male","Asian",34,1,1
2114,4446,1,"Single","Female","White",34,0,0
2114,4447,0,"Single","Male","Asian",31,0,1
2114,4448,0,"Single","Male","White",2,0,1
2114,4449,0,"Single","Male","White",7,0,0
2115,4450,1,"Single","Female","White",30,0,1
2115,4451,0,"Single","Male","Black",30,0,1
2115,4452,0,"Single","Female","White",3,0,1
2115,4453,0,"Single","Male","White",2,0,1
2116,4454,1,"Single","Female","White",34,0,1
2116,4455,0,"Single","Male","White",31,0,1
2117,4456,1,"Single","Male","White",31,0,1
2118,4457,1,"Single","F","White",31,0,1
2119,4458,1,"Married","Female","White",32,0,1
2119,4459,0,"Married","Male","White",34,0,1
2119,4460,0,"Single","Female","White",6,0,1
2120,4461,1,"Married","Female","White",30,0,1
2120,4462,0,"Married","Male","White",25,1,1
2120,4463,0,"Single","Male","White",7,0,1
2120,4464,0,"Single","MALE","White",4,0,1
2121,4465,1,"Married","F","White",27,0,1
2121,4466,0,"Married","Male","White",29,1,1
2121,4467,0,"Single","Male","White",6,0,1
2122,4468,1,"Single","Male","White",34,1,0
2123,4469,1,"Single","F","White",29,0,1
2123,4470,0,"Single","Male","White",30,1,1
2123,4471,0,"Single","Male","White",4,0,0
2124,4472,1,"Married","Female","Black",30,0,1
2124,4473,0,"Married","Male","White",32,1,1
2125,4474,1,"Single","Female","White",33,1,1
2125,4475,0,"Single","Male","Asian",33,1,1
2125,4476,0,"Single","Female","White",5,0,1
2126,4477,1,"Single","Female","Black",32,1,0
2126,4478,0,"Single","Male","White",32,1,1
2126,4479,0,"Single","Male","Black",3,0,0
2127,4480,1,"Single","Female","White",32,1,1
2127,4481,0,"Single","MALE","White",30,1,1
2128,4482,1,"Single","Female","Asian",34,1,0
2128,4483,0,"Single","Male","Black",31,1,0
2128,4484,0,"Single","FEMALE","Asian",4,0,1
2128,4485,0,"Single","Male","Asian",5,0,1
2129,4486,1,"Single","Male","White",31,0,1
2130,4487,1,"Married","Female","White",34,0,0
2130,4488,0,"Married","Male","White",31,1,1
2130,4489,0,"Single","Male","White",7,0,1
2131,4490,1,"Single","Female","White",25,1,0
2131,4491,0,"Single","Male","White",34,0,1
2131,4492,0,"Single","Male","White",7,0,1
2132,4493,1,"Single","Female","White",33,1,0
2133,4494,1,"Married","Female","White",32,0,1
2133,4495,0,"Married","Male","Asian",26,1,1
2134,4496,1,"Single","Male","White",29,1,1
2135,4497,1,"Single","Female","White",27,0,0
2135,4498,0,"Single","Male","Black",30,1,1
2135,4499,0,"Single","Male","White",7,0,1
2136,4500,1,"Single","Male","Asian",33,0,1
2136,4501,0,"Single","FEMALE","Asian",4,0,1
2136,4502,0,"Single","MALE","Asian",5,0,1
2137,4503,1,"Single","Female","White",32,1,1
2137,4504,0,"Single","Male","White",32,1,1
2138,4505,1,"Single","Female","White",30,1,1
2138,4506,0,"Single","Male","White",27,1,1
2139,4507,1,"Married","Female","White",32,0,1
2139,4508,0,"Married","Male","White",34,1,1
2139,4509,0,"Single","FEMALE","White",7,0,1
2140,4510,1,"Single","F","White",30,1,1
2140,4511,0,"Single","MALE","Black",34,0,1
2141,4512,1,"Single","Female","White",29,0,0
2141,4513,0,"Single","Male","Black",32,1,1
2142,4514,1,"Single","F","White",31,0,1
2142,4515,0,"Single","Male","White",33,1,1
2142,4516,0,"Single","Female","White",5,0,1
2142,4517,0,"Single","MALE","White",4,0,1
2143,4518,1,"Single","Male","White",31,1,1
2144,4519,1,"Single","Male","Asian",33,1,1
2145,4520,1,"Single","MALE","White",25,0,1
2146,4521,1,"Single","Male","White",31,1,1
2146,4522,0,"Single","Male","White",7,0,1
2147,4523,1,"Single","Male","Asian",32,0,1
2148,4524,1,"Single","Male","White",30,0,1
2149,4525,1,"Single","Male","Asian",31,1,1
2150,4526,1,"Single","Male","Asian",30,1,1
2151,4527,1,"Single","Male","White",30,0,0
2151,4528,0,"Single","Male","White",3,0,1
2152,4529,1,"Single","Female","White",32,0,1
2152,4530,0,"Single","Male","White",3,0,0
2153,4531,1,"Single","FEMALE","Asian",29,1,1
2154,4532,1,"Single","Female","White",31,1,0
2154,4533,0,"Single","Male","White",27,0,1
2154,4534,0,"Single","Male","White",4,0,1
2155,4535,1,"Single","FEMALE","White",34,0,0
2155,4536,0,"Single","Female","White",3,0,1
2156,4537,1,"Single","Female","White",32,1,1
2156,4538,0,"Single","Male","White",30,1,1
2156,4539,0,"Single","Female","White",6,0,1
2156,4540,0,"Single","Female","White",5,0,1
2157,4541,1,"Married","Female","White",32,0,0
2157,4542,0,"Married","Male","White",28,1,1
2157,4543,0,"Single","FEMALE","White",2,0,0
2158,4544,1,"Single","F","Black",32,0,0
2158,4545,0,"Single","Male","Asian",29,0,1
2158,4546,0,"Single","Male","Black",6,0,1
2158,4547,0,"Single","Male","Black",6,0,1
2159,4548,1,"Married","Female","White",29,0,1
2159,4549,0,"Married","Male","Black",30,1,1
2160,4550,1,"Single","Male","White",30,1,0
2161,4551,1,"Single","Male","White",31,1,1
2162,4552,1,"Single","Male","Black",34,0,1
2163,4553,1,"Single","Female","Black",32,0,0
2163,4554,0,"Single","Male","White",32,0,1
2164,4555,1,"Single","Female","Asian",32,1,0
2164,4556,0,"Single","Male","White",26,0,1
2164,4557,0,"Single","Female","Asian",6,0,1
2165,4558,1,"Single","Female","Asian",30,1,0
2165,4559,0,"Single","Male","White",32,1,1
2166,4560,1,"Single","Male","White",26,1,1
2167,4561,1,"Single","Female","White",26,0,1
2167,4562,0,"Single","Male","White",31,1,1
2168,4563,1,"Single","Male","Black",32,1,1
2169,4564,1,"Single","Female","Asian",29,0,1
2169,4565,0,"Single","Male","White",30,0,1
2169,4566,0,"Single","Female","Asian",6,0,0
2169,4567,0,"Single","FEMALE","Asian",6,0,0
2170,4568,1,"Single","FEMALE","Black",32,1,1
2170,4569,0,"Single","Male","Black",33,0,0
2171,4570,1,"Married","Female","White",26,0,1
2171,4571,0,"Married","MALE","White",30,1,1
2172,4572,1,"Married","Female","White",31,1,1
2172,4573,0,"Married","Male","Black",34,1,0
2173,4574,1,"Single","Female","White",30,0,1
