hh_id,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income
3049,45100,1,0,"Top"
3050,111600,0,0,"Top"
3051,93200,1,0,"Bottom"
3052,54000,0,0,"Top"
3053,82000,0,1,"Middle"
3054,44200,1,0,"Top"
3055,54900,1,0,"Top"
3056,48400,1,0,"Top"
3057,91400,0,1,"Top"
3058,50200,1,0,"Bottom"
3059,49700,1,0,"Top"
3060,52400,0,0,"Top"
3061,41000,1,0,"Bottom"
3062,100400,1,1,"Top"
3063,96600,0,0,"Top"
3064,44000,0,0,"Top"
3065,44800,1,0,"Top"
3066,111200,1,1,"Middle"
3067,37700,1,0,"Top"
3068,49500,0,0,"Top"
3069,50500,0,0,"Top"
3070,96800,1,1,"Top"
3071,118000,1,1,"Top"
3072,49200,1,0,"Top"
3073,96400,1,0,"Top"
3074,97800,1,0,"Middle"
3075,83400,1,0,"Top"
3076,100600,1,0,"Middle"
3077,97600,1,0,"Middle"
3078,114800,0,0,"Top"
3079,58200,0,0,"Middle"
3080,54900,0,0,"Top"
3081,53200,1,0,"Top"
3082,107400,1,0,"Bottom"
3083,93400,1,0,"Bottom"
3084,108200,1,1,"Top"
3085,48800,0,0,"Middle"
3086,45700,0,0,"Bottom"
3087,94400,0,0,"Middle"
3088,89600,0,0,"Bottom"
3089,113600,1,1,"Middle"
3090,77800,0,1,"Top"
3091,38400,0,0,"Top"
3092,103800,1,0,"Top"
3093,60400,0,0,"Top"
3094,110000,1,1,"Top"
3095,100800,1,0,"Top"
3096,110600,0,0,"Top"
3097,87200,1,0,"Top"
3098,94600,1,0,"Middle"
3099,119000,1,0,"Top"
3100,87200,0,1,"Top"
3101,106600,1,0,"Top"
3102,107200,1,1,"Top"
3103,116400,0,1,"Middle"
3104,54000,1,0,"Top"
3105,50400,1,0,"Top"
3106,52300,1,0,"Middle"
3107,92400,1,1,"Top"
3108,46600,0,0,"Bottom"
3109,52700,1,0,"Top"
3110,87000,0,1,"Middle"
3111,114000,0,0,"Top"
3112,39900,0,0,"Top"
3113,51900,0,0,"Top"
3114,51500,0,0,"Top"
3115,53600,0,0,"Top"
3116,117400,1,0,"Bottom"
3117,126200,1,0,"Top"
3118,100400,1,0,"Top"
3119,93200,1,1,"Top"
3120,108200,1,1,"Middle"
3121,49800,1,0,"Middle"
3122,104600,1,0,"Bottom"
3123,118000,1,1,"Top"
3124,105400,1,0,"Middle"
3125,121000,1,0,"Middle"
3126,49400,0,0,"Bottom"
3127,106400,1,0,"Top"
3128,110800,0,1,"Bottom"
3129,99600,0,1,"Middle"
3130,57000,0,0,"Top"
3131,44700,0,0,"Top"
3132,82400,0,1,"Bottom"
3133,43700,0,0,"Top"
3134,53900,0,0,"Middle"
3135,47000,1,0,"Bottom"
3136,93200,1,1,"Top"
3137,96000,1,1,"Top"
3138,85800,1,0,"Top"
3139,42600,1,0,"Top"
3140,37500,0,0,"Top"
3141,105200,1,0,"Middle"
3142,53500,0,0,"Middle"
3143,54600,0,0,"Top"
3144,106000,1,0,"Top"
3145,57400,1,0,"Top"
3146,91600,0,0,"Bottom"
3147,49800,1,0,"Top"
3148,108400,1,1,"Bottom"
3149,54800,1,0,"Middle"
3150,61400,1,0,"Top"
3151,71000,1,1,"Top"
3152,48200,0,0,"Bottom"
3153,90600,0,1,"Top"
3154,56400,1,0,"Middle"
3155,93600,0,1,"Bottom"
3156,100800,1,0,"Middle"
3157,101400,0,0,"Top"
3158,42500,0,0,"Bottom"
3159,42100,0,0,"Top"
3160,46700,1,0,"Top"
3161,106800,1,1,"Top"
3162,84200,0,0,"Top"
3163,99400,0,1,"Top"
3164,90600,1,0,"Top"
3165,104400,1,0,"Bottom"
3166,102000,0,0,"Top"
3167,99400,0,1,"Top"
3168,100400,0,0,"Top"
3169,92800,1,1,"Middle"
3170,89200,0,1,"Bottom"
3171,94400,1,1,"Top"
3172,92600,0,0,"Top"
3173,113600,0,1,"Bottom"
3174,92200,0,0,"Top"
3175,49300,1,0,"Top"
3176,47200,1,0,"Top"
3177,49800,0,0,"Bottom"
3178,98600,0,0,"Middle"
3179,104400,1,0,"Top"
3180,91800,1,0,"Top"
3181,95600,1,0,"Top"
3182,52900,1,0,"Top"
3183,95600,1,0,"Middle"
3184,47100,0,0,"Top"
3185,99800,0,1,"Top"
3186,106200,1,0,"Top"
3187,50400,1,0,"Middle"
3188,104400,1,0,"Top"
3189,44500,1,0,"Top"
3190,99200,1,0,"Top"
3191,56100,1,0,"Top"
3192,102400,0,0,"Top"
3193,91200,1,0,"Top"
3194,106800,1,0,"Top"
3195,117000,0,0,"Middle"
3196,55700,1,0,"Top"
3197,50600,1,0,"Middle"
3198,111400,0,1,"Top"
3199,104600,0,0,"Middle"
3200,99400,1,0,"Top"
3201,102800,1,1,"Top"
3202,111600,1,1,"Bottom"
3203,104200,1,0,"Bottom"
3204,96000,1,0,"Bottom"
3205,96000,1,0,"Bottom"
3206,97000,0,1,"Top"
3207,95200,1,1,"Middle"
3208,88200,1,0,"Middle"
3209,97800,1,0,"Bottom"
3210,95800,0,0,"Top"
3211,59500,1,0,"Top"
3212,60400,1,0,"Middle"
3213,80000,0,0,"Top"
3214,85600,1,0,"Top"
3215,96000,1,0,"Middle"
3216,110600,1,0,"Middle"
3217,45800,1,0,"Top"
3218,41900,1,0,"Top"
3219,52200,0,0,"Top"
3220,94600,1,0,"Middle"
3221,52800,1,0,"Top"
3222,46200,0,0,"Middle"
3223,48000,1,0,"Top"
3224,91600,1,0,"Top"
3225,106800,1,1,"Top"
3226,59800,1,0,"Top"
3227,48300,1,0,"Top"
3228,88200,1,0,"Top"
3229,101600,0,0,"Top"
3230,81400,0,0,"Middle"
3231,98200,1,0,"Top"
3232,47500,1,0,"Top"
3233,97600,0,1,"Middle"
3234,93800,0,1,"Top"
3235,54800,1,0,"Top"
3236,91200,0,1,"Top"
3237,50600,0,0,"Top"
3238,92000,1,0,"Top"
3239,49600,1,0,"Bottom"
3240,97000,1,1,"Top"
3241,48700,1,0,"Top"
3242,98000,1,1,"Middle"
3243,115600,1,0,"Top"
3244,53200,1,0,"Top"
3245,49300,0,0,"Top"
3246,87600,1,1,"Middle"
3247,52100,1,0,"Top"
3248,106800,0,0,"Top"
3249,97800,0,1,"Top"
3250,100800,1,0,"Bottom"
3251,111400,0,0,"Top"
3252,101000,1,1,"Middle"
3253,85600,0,1,"Top"
3254,107400,1,1,"Top"
3255,45200,1,0,"Top"
3256,116600,1,1,"Bottom"
3257,103200,0,0,"Top"
3258,91000,1,0,"Top"
3259,44700,1,0,"Middle"
3260,91000,1,1,"Top"
3261,99000,1,0,"Bottom"
3262,96800,0,0,"Top"
3263,92200,0,0,"Top"
3264,37000,1,0,"Middle"
3265,98200,1,0,"Top"
3266,44800,0,0,"Top"
3267,55800,1,0,"Bottom"
3268,112600,0,1,"Top"
3269,99800,0,1,"Top"
3270,99400,0,0,"Top"
3271,100800,1,0,"Top"
3272,97600,1,1,"Top"
3273,90400,0,1,"Top"
3274,118400,1,0,"Top"
3275,42300,1,0,"Top"
3276,93600,1,1,"Top"
3277,100800,1,0,"Middle"
3278,48500,1,0,"Top"
3279,101000,1,0,"Top"
3280,60000,1,0,"Bottom"
3281,45000,0,0,"Top"
3282,52400,0,0,"Top"
3283,104200,0,1,"Bottom"
3284,43400,1,0,"Top"
3285,39300,0,0,"Bottom"
3286,111800,1,1,"Top"
3287,104200,0,0,"Top"
3288,46400,0,0,"Bottom"
3289,106000,0,0,"Bottom"
3290,95600,1,1,"Top"
3291,100600,1,1,"Top"
3292,100000,1,1,"Top"
3293,48100,0,0,"Top"
3294,48300,1,0,"Middle"
3295,92200,1,0,"Top"
3296,109400,1,0,"Top"
3297,93600,0,1,"Top"
3298,55400,1,0,"Top"
3299,46700,1,0,"Top"
3300,97600,0,0,"Top"
3301,86400,0,0,"Bottom"
3302,93400,0,1,"Middle"
3303,52500,1,0,"Middle"
3304,46500,1,0,"Middle"
3305,110000,1,1,"Top"
3306,107000,1,1,"Top"
3307,110400,1,0,"Top"
3308,52900,0,0,"Bottom"
3309,97200,0,0,"Bottom"
3310,50100,1,0,"Top"
3311,52000,1,0,"Top"
3312,107200,1,1,"Top"
3313,48200,0,0,"Top"
3314,52500,0,0,"Top"
3315,55400,1,0,"Top"
3316,110000,1,0,"Middle"
3317,48600,0,0,"Middle"
3318,53700,1,0,"Top"
3319,108200,1,0,"Middle"
3320,113800,1,0,"Top"
3321,49700,1,0,"Top"
3322,54600,0,0,"Top"
3323,44800,0,0,"Top"
3324,41900,0,0,"Top"
3325,104800,1,0,"Top"
3326,106000,0,1,"Top"
3327,103800,1,1,"Top"
3328,95600,1,0,"Top"
3329,49400,1,0,"Bottom"
3330,100800,1,0,"Top"
3331,116200,1,1,"Middle"
3332,56800,0,0,"Top"
3333,52500,1,0,"Middle"
3334,51500,0,0,"Top"
3335,42700,1,0,"Top"
3336,55400,0,0,"Bottom"
3337,103600,1,1,"Top"
3338,111400,1,1,"Middle"
3339,44700,1,0,"Top"
3340,45800,1,0,"Bottom"
3341,48800,1,0,"Bottom"
3342,92000,0,0,"Top"
3343,94600,1,0,"Top"
3344,49300,1,0,"Top"
3345,40500,1,0,"Top"
3346,61700,0,0,"Top"
3347,52900,1,0,"Top"
3348,55500,0,0,"Top"
3349,42500,1,0,"Middle"
3350,44500,0,0,"Top"
3351,52000,0,0,"Top"
3352,100400,1,0,"Bottom"
3353,47700,1,0,"Top"
3354,110200,1,0,"Top"
3355,118400,0,0,"Bottom"
3356,51900,1,0,"Bottom"
3357,93800,1,1,"Middle"
3358,84400,1,1,"Bottom"
3359,101200,1,1,"Middle"
3360,50100,1,0,"Middle"
3361,52900,1,0,"Top"
3362,48900,1,0,"Top"
3363,116800,0,0,"Middle"
3364,46700,1,0,"Middle"
3365,47900,1,0,"Top"
3366,64200,1,0,"Middle"
3367,86800,1,0,"Top"
3368,108200,1,0,"Middle"
3369,90600,1,0,"Middle"
3370,48200,1,0,"Top"
3371,107600,0,0,"Middle"
3372,93600,1,0,"Bottom"
3373,48300,1,0,"Middle"
3374,104600,0,1,"Top"
3375,44800,1,0,"Top"
3376,54300,1,0,"Bottom"
3377,94600,1,0,"Top"
3378,44700,1,0,"Top"
3379,47200,0,0,"Top"
3380,43600,0,0,"Top"
3381,116000,1,1,"Top"
3382,83400,1,1,"Top"
3383,108400,1,0,"Middle"
3384,49000,0,0,"Bottom"
3385,102200,1,0,"Bottom"
3386,51000,1,0,"Middle"
3387,49700,1,0,"Top"
3388,54000,0,0,"Middle"
3389,40100,1,0,"Top"
3390,39300,0,0,"Top"
3391,93600,0,1,"Bottom"
3392,114200,0,0,"Middle"
3393,58000,1,0,"Top"
3394,52400,0,0,"Bottom"
3395,92400,1,0,"Top"
3396,99200,1,1,"Top"
3397,76800,1,0,"Top"
3398,99000,1,1,"Top"
3399,44600,1,0,"Middle"
3400,43600,1,0,"Bottom"
3401,50000,1,0,"Top"
3402,49500,0,0,"Top"
3403,42900,1,0,"Top"
3404,111000,1,1,"Top"
3405,92000,1,0,"Top"
3406,78400,0,0,"Top"
3407,110000,0,0,"Middle"
3408,118200,1,0,"Bottom"
3409,53000,0,0,"Bottom"
3410,95600,1,0,"Top"
3411,54300,0,0,"Top"
3412,95200,1,0,"Bottom"
3413,48700,0,0,"Middle"
3414,97200,1,1,"Top"
3415,45500,1,0,"Bottom"
3416,89400,1,0,"Top"
3417,109200,1,0,"Top"
3418,106200,1,1,"Top"
3419,105800,1,1,"Top"
3420,108200,0,1,"Top"
3421,107000,0,1,"Top"
3422,107600,1,0,"Top"
3423,119400,1,1,"Top"
3424,113400,1,0,"Top"
3425,54600,0,0,"Top"
3426,51500,1,0,"Middle"
3427,81200,0,0,"Top"
3428,52200,1,0,"Top"
3429,108400,0,1,"Top"
3430,89200,1,0,"Bottom"
3431,93800,1,1,"Top"
3432,54600,1,0,"Top"
3433,45000,1,0,"Top"
3434,99600,1,0,"Top"
3435,119200,1,1,"Middle"
3436,104600,1,1,"Top"
3437,86600,0,1,"Top"
3438,57100,1,0,"Top"
3439,52300,0,0,"Top"
3440,90800,0,0,"Top"
3441,112400,0,1,"Middle"
3442,50800,0,0,"Top"
3443,56100,1,0,"Top"
3444,104000,1,0,"Bottom"
3445,108200,1,1,"Top"
3446,72400,0,0,"Top"
3447,42600,0,0,"Top"
3448,84600,1,0,"Bottom"
3449,94800,0,0,"Top"
3450,46400,1,0,"Top"
3451,98200,1,0,"Top"
3452,46800,0,0,"Top"
3453,55500,0,0,"Middle"
3454,96000,1,0,"Top"
3455,51300,0,0,"Middle"
3456,77600,1,0,"Top"
3457,80800,0,0,"Top"
3458,45100,0,0,"Top"
3459,96200,0,0,"Middle"
3460,77600,1,0,"Bottom"
3461,95800,1,0,"Bottom"
3462,52800,0,0,"Top"
3463,103400,0,0,"Top"
3464,51800,1,0,"Top"
3465,44000,1,0,"Bottom"
3466,101000,0,0,"Middle"
3467,50200,1,0,"Middle"
3468,107600,0,1,"Top"
3469,91600,0,1,"Top"
3470,55200,1,0,"Top"
3471,52100,1,0,"Bottom"
3472,99800,1,0,"Top"
3473,49700,1,0,"Middle"
3474,106400,0,0,"Top"
3475,104000,1,1,"Top"
3476,58200,0,0,"Bottom"
3477,53400,1,0,"Top"
3478,119400,0,0,"Top"
3479,48800,0,0,"Top"
3480,93800,1,0,"Middle"
3481,105200,0,1,"Top"
3482,112600,1,0,"Top"
3483,102200,1,0,"Top"
3484,95600,1,1,"Middle"
3485,103200,0,1,"Top"
3486,99400,1,0,"Top"
3487,48900,0,0,"Top"
3488,111600,0,0,"Top"
3489,56700,1,0,"Top"
3490,100200,0,1,"Top"
3491,48400,0,0,"Middle"
3492,122200,0,1,"Middle"
3493,101400,1,0,"Top"
3494,110800,0,0,"Middle"
3495,100200,1,0,"Top"
3496,112800,1,0,"Bottom"
3497,51700,0,0,"Top"
3498,97600,0,0,"Top"
3499,94200,0,0,"Top"
3500,91800,1,1,"Bottom"
3501,100200,1,1,"Top"
3502,101600,0,1,"Middle"
3503,48900,1,0,"Top"
3504,56800,0,0,"Middle"
3505,53200,0,0,"Top"
3506,55300,1,0,"Top"
3507,101000,1,0,"Top"
3508,105200,1,0,"Top"
3509,59500,1,0,"Bottom"
3510,89800,1,0,"Top"
3511,77400,0,0,"Bottom"
3512,56300,1,0,"Middle"
3513,103200,0,1,"Top"
3514,103600,1,1,"Top"
3515,56200,1,0,"Bottom"
3516,41800,0,0,"Top"
3517,74800,1,0,"Top"
3518,103000,1,0,"Middle"
3519,87400,1,0,"Top"
3520,101000,0,0,"Bottom"
3521,89200,1,0,"Top"
3522,59500,1,0,"Top"
3523,92400,1,1,"Top"
3524,87200,1,0,"Middle"
3525,48900,0,0,"Bottom"
3526,111600,1,0,"Top"
3527,50000,1,0,"Top"
3528,103000,1,0,"Top"
3529,103200,0,0,"Top"
3530,108000,1,1,"Top"
3531,83800,0,0,"Top"
3532,106600,1,0,"Top"
3533,107400,0,0,"Bottom"
3534,49800,1,0,"Bottom"
3535,98400,1,0,"Middle"
3536,105000,0,1,"Top"
3537,52100,1,0,"Middle"
3538,104200,1,1,"Top"
3539,52500,0,0,"Bottom"
3540,100000,0,0,"Top"
3541,53600,1,0,"Top"
3542,109400,0,0,"Middle"
3543,51800,1,0,"Middle"
3544,100600,0,0,"Middle"
3545,89600,1,1,"Top"
3546,90400,0,1,"Top"
3547,90800,1,1,"Bottom"
3548,81800,1,1,"Top"
3549,93200,0,0,"Top"
3550,90200,0,0,"Middle"
3551,51800,0,0,"Middle"
3552,52500,0,0,"Top"
3553,112000,1,1,"Top"
3554,104400,0,0,"Top"
3555,41600,1,0,"Top"
3556,110400,0,1,"Top"
3557,49400,1,0,"Bottom"
3558,94800,0,1,"Middle"
3559,39600,0,0,"Bottom"
3560,95800,0,0,"Top"
3561,54800,0,0,"Top"
3562,84800,0,0,"Middle"
3563,98200,0,0,"Bottom"
3564,50200,1,0,"Top"
3565,46700,1,0,"Bottom"
3566,100400,1,1,"Middle"
3567,50600,1,0,"Middle"
3568,58300,0,0,"Top"
3569,100800,1,0,"Bottom"
3570,49100,1,0,"Middle"
3571,44100,1,0,"Top"
3572,90000,0,0,"Top"
3573,109600,0,1,"Top"
3574,108000,1,0,"Top"
3575,46600,1,0,"Bottom"
3576,117200,1,1,"Top"
3577,43500,0,0,"Top"
3578,117600,1,0,"Middle"
3579,46300,1,0,"Top"
3580,46200,0,0,"Top"
3581,103800,0,0,"Top"
3582,46300,1,0,"Top"
3583,105800,1,1,"Top"
3584,49100,0,0,"Top"
3585,49400,1,0,"Top"
3586,102000,0,1,"Top"
3587,51000,0,0,"Top"
3588,107200,1,1,"Top"
3589,53700,1,0,"Top"
3590,102200,1,1,"Middle"
3591,98000,1,0,"Top"
3592,88200,1,1,"Top"
3593,101600,1,1,"Top"
3594,47400,1,0,"Top"
3595,46100,1,0,"Top"
3596,40500,1,0,"Bottom"
3597,53300,1,0,"Middle"
3598,81600,1,0,"Middle"
3599,92800,1,0,"Middle"
3600,111000,1,1,"Top"
3601,60200,1,0,"Bottom"
3602,39000,1,0,"Top"
3603,50200,1,0,"Top"
3604,44600,0,0,"Top"
3605,92600,1,0,"Bottom"
3606,91800,1,0,"Top"
3607,108200,0,0,"Top"
3608,85000,0,0,"Top"
3609,55500,0,0,"Top"
3610,87400,1,0,"Top"
3611,108400,1,0,"Top"
3612,118200,0,0,"Top"
3613,49700,0,0,"Top"
3614,47500,0,0,"Top"
3615,44900,1,0,"Middle"
3616,119600,1,0,"Top"
3617,118600,1,0,"Top"
3618,55000,0,0,"Top"
3619,86000,0,0,"Bottom"
3620,112000,0,1,"Top"
3621,104200,1,1,"Top"
3622,49100,1,0,"Bottom"
3623,52400,1,0,"Top"
3624,40200,0,0,"Middle"
3625,53600,1,0,"Top"
3626,95600,0,1,"Middle"
3627,48000,1,0,"Top"
3628,53800,0,0,"Top"
3629,91600,1,1,"Top"
3630,49700,1,0,"Top"
3631,50200,1,0,"Top"
3632,104800,0,1,"Top"
3633,109800,0,1,"Top"
3634,46900,0,0,"Bottom"
3635,76800,1,1,"Top"
3636,89000,0,0,"Bottom"
3637,113800,1,1,"Top"
3638,82400,1,0,"Top"
3639,98200,1,0,"Middle"
3640,111600,0,1,"Middle"
3641,50300,1,0,"Top"
3642,89600,0,1,"Middle"
3643,100400,1,0,"Top"
3644,50300,0,0,"Top"
3645,49700,0,0,"Top"
3646,113600,0,1,"Top"
3647,54100,1,0,"Top"
3648,78600,1,0,"Top"
3649,99600,0,1,"Top"
3650,52000,0,0,"Middle"
3651,104200,0,0,"Top"
3652,38000,0,0,"Top"
3653,57400,1,0,"Top"
3654,96600,0,0,"Middle"
3655,49000,1,0,"Top"
3656,48000,1,0,"Top"
3657,107800,1,0,"Bottom"
3658,47100,1,0,"Middle"
3659,52400,1,0,"Middle"
3660,53400,0,0,"Bottom"
3661,117200,1,0,"Top"
3662,100600,1,0,"Top"
3663,58900,1,0,"Bottom"
3664,45100,1,0,"Bottom"
3665,51700,1,0,"Bottom"
3666,107600,0,1,"Bottom"
3667,91800,1,1,"Top"
3668,56800,0,0,"Bottom"
3669,111800,0,0,"Top"
3670,94200,1,0,"Bottom"
3671,102000,1,1,"Top"
3672,93800,1,1,"Top"
3673,88400,1,0,"Top"
3674,105800,0,0,"Top"
3675,96600,0,0,"Top"
3676,102800,1,1,"Top"
3677,108800,1,0,"Middle"
3678,46000,0,0,"Top"
3679,49700,1,0,"Top"
3680,104800,1,0,"Middle"
3681,54800,0,0,"Middle"
3682,88200,0,0,"Bottom"
3683,89400,1,0,"Top"
3684,53900,1,0,"Top"
3685,92800,0,1,"Top"
3686,105200,1,0,"Middle"
3687,106800,1,0,"Top"
3688,96200,1,1,"Top"
3689,114200,0,1,"Bottom"
3690,50400,1,0,"Bottom"
3691,98400,1,0,"Top"
3692,48200,1,0,"Top"
3693,61800,0,0,"Bottom"
3694,109800,1,1,"Top"
3695,107000,1,1,"Top"
3696,50800,1,0,"Middle"
3697,113800,1,1,"Middle"
3698,94000,0,1,"Top"
3699,99400,0,0,"Top"
3700,87200,1,0,"Top"
3701,95000,1,1,"Bottom"
3702,46500,1,0,"Top"
3703,83600,0,1,"Bottom"
3704,48900,1,0,"Top"
3705,55700,0,0,"Top"
3706,91000,1,1,"Top"
3707,92200,1,1,"Top"
3708,86800,1,0,"Bottom"
3709,56900,1,0,"Top"
3710,101200,0,0,"Top"
3711,50700,1,0,"Top"
3712,101200,0,0,"Top"
3713,50900,0,0,"Top"
3714,50400,0,0,"Top"
3715,106200,1,0,"Middle"
3716,43600,1,0,"Middle"
3717,98400,1,1,"Middle"
3718,102600,0,0,"Middle"
3719,104800,1,1,"Top"
3720,124800,0,1,"Bottom"
3721,56300,0,0,"Top"
3722,43800,0,0,"Top"
3723,112000,0,1,"Bottom"
3724,44600,1,0,"Top"
3725,47000,1,0,"Top"
3726,123400,1,0,"Top"
3727,108800,1,0,"Bottom"
3728,96800,1,0,"Top"
3729,91200,1,0,"Top"
3730,116800,0,0,"Top"
3731,45200,1,0,"Top"
3732,115600,0,0,"Top"
3733,51400,0,0,"Top"
3734,58700,0,0,"Top"
3735,44200,1,0,"Bottom"
3736,107000,1,0,"Bottom"
3737,105600,1,0,"Top"
3738,86800,1,0,"Bottom"
3739,45900,1,0,"Top"
3740,108800,1,1,"Top"
3741,95000,1,1,"Top"
3742,108400,0,1,"Top"
3743,56200,1,0,"Top"
3744,97200,0,1,"Top"
3745,94000,1,1,"Top"
3746,100600,1,0,"Top"
3747,101400,1,1,"Bottom"
3748,104600,0,1,"Top"
3749,112800,0,1,"Middle"
3750,110200,1,1,"Middle"
3751,107000,0,0,"Top"
3752,106600,0,1,"Top"
3753,103200,0,0,"Top"
3754,50600,1,0,"Middle"
3755,97400,1,1,"Top"
3756,87000,0,0,"Middle"
3757,118000,1,1,"Bottom"
3758,48500,1,0,"Top"
3759,110800,1,0,"Top"
3760,113200,1,0,"Middle"
3761,47600,1,0,"Top"
3762,102200,1,1,"Bottom"
3763,77400,1,1,"Bottom"
3764,114400,1,0,"Middle"
3765,54500,0,0,"Top"
3766,91000,1,0,"Middle"
3767,133600,1,1,"Top"
3768,46600,0,0,"Top"
3769,43700,0,0,"Middle"
3770,39300,0,0,"Top"
3771,120200,0,0,"Top"
3772,51800,1,0,"Top"
3773,55000,0,0,"Top"
3774,110400,1,1,"Top"
3775,52500,0,0,"Bottom"
3776,101800,1,0,"Top"
3777,94200,1,1,"Top"
3778,49300,1,0,"Top"
3779,46000,1,0,"Middle"
3780,95200,1,0,"Top"
3781,53800,1,0,"Middle"
3782,106200,0,0,"Top"
3783,51100,0,0,"Top"
3784,112400,1,1,"Top"
3785,50600,1,0,"Top"
3786,41400,1,0,"Top"
3787,56100,0,0,"Top"
3788,50600,0,0,"Top"
3789,104200,0,0,"Top"
3790,75600,1,0,"Top"
3791,45400,1,0,"Middle"
3792,42300,1,0,"Top"
3793,42500,1,0,"Top"
3794,91400,0,0,"Bottom"
3795,91200,1,1,"Top"
3796,47000,1,0,"Top"
3797,104600,1,0,"Middle"
3798,109800,1,1,"Top"
3799,104000,0,1,"Top"
3800,45700,1,0,"Top"
3801,109200,1,0,"Top"
3802,106800,1,0,"Top"
3803,102000,1,0,"Bottom"
3804,108200,1,1,"Top"
3805,49200,0,0,"Top"
3806,92000,0,0,"Middle"
3807,112400,1,1,"Middle"
3808,55200,0,0,"Top"
3809,52000,0,0,"Middle"
3810,109600,0,1,"Top"
3811,101600,1,1,"Bottom"
3812,100200,0,0,"Middle"
3813,51000,0,0,"Middle"
3814,52200,1,0,"Top"
3815,59100,1,0,"Top"
3816,114000,1,1,"Top"
3817,97400,0,1,"Middle"
3818,115200,0,0,"Top"
3819,84000,0,0,"Top"
3820,56800,0,0,"Middle"
3821,81200,0,1,"Middle"
3822,49300,0,0,"Top"
3823,92400,0,1,"Top"
3824,42800,1,0,"Top"
3825,105200,0,0,"Top"
3826,53100,0,0,"Top"
3827,48600,0,0,"Top"
3828,56000,1,0,"Bottom"
3829,116200,1,1,"Bottom"
3830,42000,1,0,"Top"
3831,52500,1,0,"Top"
3832,51200,1,0,"Middle"
3833,97400,0,0,"Top"
3834,45900,0,0,"Top"
3835,51900,0,0,"Top"
3836,49000,0,0,"Middle"
3837,95600,1,0,"Top"
3838,102200,1,1,"Top"
3839,94000,1,0,"Top"
3840,105800,0,1,"Top"
3841,97600,0,0,"Top"
3842,98600,1,0,"Bottom"
3843,49700,0,0,"Top"
3844,62500,1,0,"Top"
3845,98600,1,1,"Top"
3846,104000,0,0,"Middle"
3847,95200,1,1,"Top"
3848,112800,1,1,"Top"
3849,44500,1,0,"Top"
3850,56700,1,0,"Middle"
3851,101400,0,0,"Middle"
3852,44700,0,0,"Middle"
3853,94800,1,1,"Middle"
3854,48800,0,0,"Top"
3855,89200,0,1,"Top"
3856,46600,1,0,"Top"
3857,94200,1,1,"Bottom"
3858,120400,1,0,"Middle"
3859,109800,1,0,"Top"
3860,93200,1,0,"Top"
3861,51900,0,0,"Top"
3862,55800,0,0,"Top"
3863,100600,1,0,"Top"
3864,104800,0,0,"Middle"
3865,106400,0,1,"Top"
3866,87000,0,1,"Top"
3867,96800,1,0,"Bottom"
3868,96800,1,0,"Top"
3869,52000,1,0,"Middle"
3870,41300,0,0,"Top"
3871,42700,0,0,"Middle"
3872,94400,1,0,"Top"
3873,57900,1,0,"Middle"
3874,47700,0,0,"Top"
3875,97200,1,0,"Top"
3876,99200,0,1,"Top"
3877,111800,1,0,"Top"
3878,94600,0,1,"Bottom"
3879,102400,0,0,"Top"
3880,48500,0,0,"Bottom"
3881,110400,1,1,"Middle"
3882,93200,1,1,"Top"
3883,49300,0,0,"Bottom"
3884,104200,1,0,"Top"
3885,111400,0,0,"Bottom"
3886,88200,1,0,"Top"
3887,103600,0,0,"Top"
3888,40000,0,0,"Top"
3889,45100,0,0,"Bottom"
3890,116600,1,0,"Middle"
3891,55800,0,0,"Bottom"
3892,99200,0,0,"Top"
3893,92600,1,0,"Middle"
3894,97800,0,1,"Top"
3895,86400,1,0,"Top"
3896,110000,1,1,"Middle"
3897,57900,1,0,"Top"
3898,121200,1,0,"Top"
3899,106400,1,0,"Top"
3900,101800,1,1,"Bottom"
3901,44900,1,0,"Middle"
3902,103000,0,0,"Top"
3903,92200,1,0,"Top"
3904,59300,0,0,"Middle"
3905,90800,1,1,"Top"
3906,110400,1,0,"Middle"
3907,102000,1,1,"Middle"
3908,101800,0,1,"Top"
3909,48800,1,0,"Top"
3910,49800,1,0,"Top"
3911,47800,0,0,"Bottom"
3912,96600,0,0,"Bottom"
3913,45000,1,0,"Bottom"
3914,54800,1,0,"Top"
3915,48300,0,0,"Top"
3916,89200,0,1,"Middle"
3917,118800,0,0,"Bottom"
3918,40500,0,0,"Middle"
3919,46500,0,0,"Top"
3920,118600,0,0,"Top"
3921,55900,1,0,"Top"
3922,96000,1,0,"Top"
3923,101200,1,0,"Middle"
3924,104800,1,0,"Top"
3925,93400,0,1,"Top"
3926,51300,1,0,"Bottom"
3927,103800,1,0,"Bottom"
3928,49000,1,0,"Top"
3929,57400,1,0,"Top"
3930,96600,1,0,"Middle"
3931,108200,0,0,"Middle"
3932,122600,1,1,"Top"
3933,108800,1,0,"Top"
3934,94600,0,0,"Top"
3935,56800,1,0,"Middle"
3936,90400,1,0,"Top"
3937,88600,0,0,"Top"
3938,93400,1,0,"Middle"
3939,53300,0,0,"Top"
3940,52300,0,0,"Top"
3941,57500,0,0,"Middle"
3942,100800,1,0,"Top"
3943,91400,0,1,"Top"
3944,103200,1,0,"Middle"
3945,99000,0,1,"Middle"
3946,90200,1,1,"Middle"
3947,84400,0,0,"Middle"
3948,46400,1,0,"Middle"
